model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy,option_logits_logged,decision_step,logit_A_sp,logit_B_sp,logit_C_sp,logit_D_sp,logit_A_dec,logit_B_dec,logit_C_dec,logit_D_dec,logit_A,logit_D,logit_C,logit_B
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,328,0,1,-2.420291516929865,-0.006449885666370392,1.099382907152176,0.375,0.40756145119667053,0.4137645661830902,0,-2.420291516929865,0,0,0.0,0.0,True,0,18.625,15.6875,21.375,21.0,19.091385304927826,18.519210815429688,22.43390727043152,22.847659945487976,,9.8125,9.5,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,329,1,0,-0.4494696855545044,3.0009093284606934,0.7824675142765045,3.75,0.5058403573930264,0.9060567617416382,0,-0.4494696855545044,0,0,0.0,0.0,True,0,18.5,17.0,22.25,17.125,18.966385304927826,19.831710815429688,23.30890727043152,18.972659945487976,,,9.625,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,330,0,1,-6.697647571563721,-4.405488014221191,1.1181086301803589,2.25,0.2006851617479697,0.3986736238002777,0,-6.697647571563721,0,0,0.0,0.0,True,0,21.0,16.375,18.75,18.0,21.466385304927826,19.206710815429688,19.80890727043152,19.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,331,1,1,0.49950246810913085,7.871181488037109,1.0645159069448709,1.875,0.15582340024411678,0.513222336769104,0,0.49950246810913085,0,0,0.0,0.0,True,0,20.75,18.25,18.875,18.0,21.216385304927826,21.081710815429688,19.93390727043152,19.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,332,1,1,-1.3519809246063232,2.819749355316162,1.431950330734253,1.125,0.327526293694973,0.47646239399909973,0,-1.3519809246063232,0,0,0.0,0.0,True,0,21.375,22.5,20.625,20.375,21.841385304927826,25.331710815429688,21.68390727043152,22.222659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,333,1,0,-2.518171012401581,1.3513842821121216,1.3577032089233398,0.875,0.49863001704216003,0.5454931855201721,0,-2.518171012401581,0,0,0.0,0.0,True,0,21.0,20.125,16.625,19.0,21.466385304927826,22.956710815429688,17.68390727043152,20.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,334,1,0,-1.6901240348815918,0.7902956008911133,1.5340869724750519,0.5,0.8244274854660034,0.9548591375350952,0,-1.6901240348815918,0,0,0.0,0.0,True,0,21.5,19.875,20.25,21.0,21.966385304927826,22.706710815429688,21.30890727043152,22.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,335,1,0,-5.072054624557495,-4.343641757965088,0.7217885851860046,3.875,0.02437269687652588,0.5744284391403198,0,-5.072054624557495,0,0,0.0,0.0,True,0,23.125,17.125,17.125,18.125,23.591385304927826,19.956710815429688,18.18390727043152,19.972659945487976,11.0,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,336,1,0,-2.0852488577365875,0.7824003100395203,1.0075569450855255,1.25,0.5667726993560791,0.6871110200881958,0,-2.0852488577365875,0,0,0.0,0.0,True,0,22.125,16.75,18.75,20.875,22.591385304927826,19.581710815429688,19.80890727043152,22.722659945487976,9.75,9.8125,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,337,1,0,-1.5103586316108704,1.5944398641586304,0.9957908093929291,1.625,0.5636163540184498,1.0214715003967285,0,-1.5103586316108704,0,0,0.0,0.0,True,0,20.25,21.875,16.75,17.875,20.716385304927826,24.706710815429688,17.80890727043152,19.722659945487976,,,,9.75
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,338,0,0,-5.509401082992554,-4.398051738739014,1.2199935913085938,2.0,0.49844624660909176,0.935886561870575,0,-5.509401082992554,0,0,0.0,0.0,True,0,22.25,19.125,19.5,20.25,22.716385304927826,21.956710815429688,20.55890727043152,22.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,339,1,1,-6.387253284454346,-5.5998101234436035,0.8520617187023163,3.0,0.023964211344718933,0.5042521357536316,0,-6.387253284454346,0,0,0.0,0.0,True,0,24.375,21.375,19.625,21.0,24.841385304927826,24.206710815429688,20.68390727043152,22.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,340,0,1,-1.8454457521438599,1.4785816669464111,1.403981328010559,0.75,0.5083010941743851,0.6136533617973328,0,-1.8454457521438599,0,0,0.0,0.0,True,0,21.25,20.5,16.875,18.875,21.716385304927826,23.331710815429688,17.93390727043152,20.722659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,341,0,0,-1.0080652832984924,1.8349052667617798,1.1339905560016632,1.125,0.7023812383413315,1.0203722715377808,0,-1.0080652832984924,0,0,0.0,0.0,True,0,19.625,16.25,21.25,20.125,20.091385304927826,19.081710815429688,22.30890727043152,21.972659945487976,,9.4375,10.375,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,342,1,0,-2.8007625341415405,0.8250963687896729,1.2185925841331482,0.375,0.5991093218326569,0.6750779747962952,0,-2.8007625341415405,0,0,0.0,0.0,True,0,22.5,19.375,18.0,22.875,22.966385304927826,22.206710815429688,19.05890727043152,24.722659945487976,,11.3125,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,343,0,1,-3.267968535423279,-0.849651575088501,1.5656287372112274,0.75,0.1003560945391655,0.2376234382390976,0,-3.267968535423279,0,0,0.0,0.0,True,0,20.875,20.125,19.75,19.75,21.341385304927826,22.956710815429688,20.80890727043152,21.597659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,344,1,0,-6.945928573608398,-4.820831298828125,1.057583749294281,2.75,0.23963195830583572,0.6280094981193542,0,-6.945928573608398,0,0,0.0,0.0,True,0,23.625,20.875,20.875,20.625,24.091385304927826,23.706710815429688,21.93390727043152,22.472659945487976,11.8125,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,345,1,0,-1.1090548038482666,2.780667781829834,1.4025487303733826,0.5,0.8286415189504623,1.172619104385376,0,-1.1090548038482666,0,0,0.0,0.0,True,0,22.625,19.75,23.125,22.0,23.091385304927826,22.581710815429688,24.18390727043152,23.847659945487976,,,11.9375,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,346,1,0,-2.365929424762726,0.6588939428329468,1.3735326826572418,1.375,0.41379766166210175,0.5903632640838623,0,-2.365929424762726,0,0,0.0,0.0,True,0,21.875,20.5,18.625,18.125,22.341385304927826,23.331710815429688,19.68390727043152,19.972659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,347,0,0,-2.1074198335409164,0.2699616253376007,1.5721744298934937,0.25,0.963776558637619,1.1832563877105713,0,-2.1074198335409164,0,0,0.0,0.0,True,0,21.125,21.375,19.125,20.625,21.591385304927826,24.206710815429688,20.18390727043152,22.472659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,348,0,0,-1.042903184890747,2.338446617126465,1.224509835243225,1.75,-0.11051900684833527,0.2126660943031311,0,-1.042903184890747,0,0,0.0,0.0,True,0,18.875,17.625,21.5,19.75,19.341385304927826,20.456710815429688,22.55890727043152,21.597659945487976,,,10.625,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,349,1,0,-0.9230808019638062,2.2119672298431396,1.1945349872112274,0.125,0.8234551548957825,0.8962539434432983,0,-0.9230808019638062,0,0,0.0,0.0,True,0,21.375,18.0,21.25,18.625,21.841385304927826,20.831710815429688,22.30890727043152,20.472659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,350,0,1,-2.2287803292274475,0.8791631460189819,1.1324543058872223,0.5,0.5390938818454742,0.6875706911087036,0,-2.2287803292274475,0,0,0.0,0.0,True,0,21.875,18.875,21.375,19.625,22.341385304927826,21.706710815429688,22.43390727043152,21.472659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,351,1,0,-7.153323650360107,-5.014163017272949,1.0471143126487732,2.875,0.6400524005293846,1.150199294090271,0,-7.153323650360107,0,0,0.0,0.0,True,0,21.875,18.625,18.0,19.0,22.341385304927826,21.456710815429688,19.05890727043152,20.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,352,0,0,-2.183723531663418,0.14640696346759796,1.1672697067260742,2.125,0.7149177491664886,1.065015435218811,0,-2.183723531663418,0,0,0.0,0.0,True,0,20.875,18.75,19.125,23.0,21.341385304927826,21.581710815429688,20.18390727043152,24.847659945487976,,11.4375,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,353,0,0,-1.018833875656128,2.3030829429626465,1.4430351257324219,0.625,0.49687226116657257,0.6087660193443298,0,-1.018833875656128,0,0,0.0,0.0,True,0,20.625,19.125,21.25,18.75,21.091385304927826,21.956710815429688,22.30890727043152,20.597659945487976,,,10.3125,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,354,1,1,-6.040136098861694,-5.169790267944336,1.4709412455558777,1.875,0.09172643721103668,0.6213908791542053,0,-6.040136098861694,0,0,0.0,0.0,True,0,20.875,17.125,19.0,18.25,21.341385304927826,19.956710815429688,20.05890727043152,20.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,355,0,1,-6.770526647567749,-5.584150314331055,1.0606397986412048,3.375,-0.18642611801624298,0.3078857362270355,0,-6.770526647567749,0,0,0.0,0.0,True,0,21.25,17.0,15.3125,17.5,21.716385304927826,19.831710815429688,16.37140727043152,19.347659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,356,1,1,0.9093061447143554,8.745729446411133,1.0414229124784469,3.25,0.2338429480791092,0.7935277223587036,0,0.9093061447143554,0,0,0.0,0.0,True,0,21.625,16.125,15.6875,18.375,22.091385304927826,18.956710815429688,16.74640727043152,20.222659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,357,1,0,-0.47520875930786133,3.987175464630127,1.3838423788547516,1.125,1.0203663110733032,1.2148710489273071,0,-0.47520875930786133,0,0,0.0,0.0,True,0,20.125,17.0,19.625,21.25,20.591385304927826,19.831710815429688,20.68390727043152,23.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,358,0,0,-1.10469651222229,2.771695613861084,1.1226123571395874,1.125,0.5249037742614746,0.8944593667984009,0,-1.10469651222229,0,0,0.0,0.0,True,0,20.75,19.375,21.875,18.75,21.216385304927826,22.206710815429688,22.93390727043152,20.597659945487976,,,9.4375,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,359,1,0,-2.6385072618722916,0.4626605212688446,1.3109659254550934,1.0,0.5923413336277008,0.632793128490448,0,-2.6385072618722916,0,0,0.0,0.0,True,0,19.75,15.75,16.125,20.75,20.216385304927826,18.581710815429688,17.18390727043152,22.597659945487976,,10.3125,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,360,1,0,1.0212186813354491,7.755492687225342,1.1339325255714356,1.5,0.22088367640972137,0.7417619824409485,0,1.0212186813354491,0,0,0.0,0.0,True,0,21.625,16.5,18.0,20.125,22.091385304927826,19.331710815429688,19.05890727043152,21.972659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,361,1,1,-2.3156537115573883,0.7092687487602234,0.8562103807926178,2.625,-0.2379978522658348,-0.2138672024011612,0,-2.3156537115573883,0,0,0.0,0.0,True,0,17.75,15.4375,19.125,21.75,18.216385304927826,18.269210815429688,20.18390727043152,23.597659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,362,0,1,-2.6855447366833687,0.20982740819454193,1.2307102978229523,1.0,0.17388567700982094,0.2677996754646301,0,-2.6855447366833687,0,0,0.0,0.0,True,0,22.75,20.375,19.5,21.75,23.216385304927826,23.206710815429688,20.55890727043152,23.597659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,363,1,0,-1.2136313915252686,2.6370716094970703,0.7476171851158142,3.125,0.7275029271841049,0.9902724623680115,0,-1.2136313915252686,0,0,0.0,0.0,True,0,20.0,15.5,15.1875,23.125,20.466385304927826,18.331710815429688,16.24640727043152,24.972659945487976,,11.5625,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,364,1,1,0.026446104049682617,3.486255407333374,0.9469147622585297,1.75,0.43345053493976593,0.5351594686508179,0,0.026446104049682617,0,0,0.0,0.0,True,0,21.375,17.625,23.125,20.875,21.841385304927826,20.456710815429688,24.18390727043152,22.722659945487976,,,10.8125,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,365,1,1,0.32659244537353516,8.641578674316406,1.151160340104252,1.5,0.009657938592135906,0.3432314693927765,0,0.32659244537353516,0,0,0.0,0.0,True,0,22.875,19.75,20.25,21.375,23.341385304927826,22.581710815429688,21.30890727043152,23.222659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,366,0,1,-2.187644451856613,0.7150021195411682,1.2352169454097748,0.625,0.12844566628336906,0.19125588238239288,0,-2.187644451856613,0,0,0.0,0.0,True,0,21.625,21.0,17.25,20.375,22.091385304927826,23.831710815429688,18.30890727043152,22.222659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,367,1,0,0.15356321334838868,8.826165199279785,1.091583187133074,1.5,0.301391476392746,0.7445523142814636,0,0.15356321334838868,0,0,0.0,0.0,True,0,22.5,17.625,17.875,21.0,22.966385304927826,20.456710815429688,18.93390727043152,22.847659945487976,10.1875,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,368,1,0,-5.918659210205078,-5.036428928375244,0.7029227614402771,4.25,0.17515623569488525,0.5829302668571472,0,-5.918659210205078,0,0,0.0,0.0,True,0,21.25,15.0625,13.875,15.9375,21.716385304927826,17.894210815429688,14.933907270431519,17.785159945487976,9.125,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,369,1,0,1.0683059692382812,9.006853103637695,1.1229905933141708,1.875,0.13756491988897324,0.7134255766868591,0,1.0683059692382812,0,0,0.0,0.0,True,0,22.0,17.75,19.0,20.125,22.466385304927826,20.581710815429688,20.05890727043152,21.972659945487976,10.3125,9.8125,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,370,1,0,-0.9963051080703735,2.4865100383758545,1.5810242891311646,0.0,0.4587671458721161,0.5158759355545044,0,-0.9963051080703735,0,0,0.0,0.0,True,0,21.25,21.25,17.875,19.0,21.716385304927826,24.081710815429688,18.93390727043152,20.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,371,1,0,-2.7858107686042786,0.8444331884384155,0.9685623645782471,2.125,0.5072938054800034,0.6485355496406555,0,-2.7858107686042786,0,0,0.0,0.0,True,0,21.0,16.875,18.375,23.125,21.466385304927826,19.706710815429688,19.43390727043152,24.972659945487976,,11.25,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,372,1,1,-0.9305036067962646,2.5937094688415527,1.382705807685852,0.125,0.20959239453077316,0.6357890963554382,0,-0.9305036067962646,0,0,0.0,0.0,True,0,21.625,22.375,22.25,21.5,22.091385304927826,25.206710815429688,23.30890727043152,23.347659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,373,1,0,-1.634985625743866,1.4058433771133423,1.410325437784195,0.125,0.3764553442597389,0.5461265444755554,0,-1.634985625743866,0,0,0.0,0.0,True,0,20.5,19.375,20.625,18.5,20.966385304927826,22.206710815429688,21.68390727043152,20.347659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,374,1,0,-1.7891411781311035,1.8543462753295898,1.0780527591705322,1.125,0.7971327006816864,1.047707438468933,0,-1.7891411781311035,0,0,0.0,0.0,True,0,22.125,17.875,17.375,21.0,22.591385304927826,20.706710815429688,18.43390727043152,22.847659945487976,10.8125,11.0625,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,375,0,1,-2.938883002847433,0.1153637245297432,1.3817037045955658,1.0,-0.325350359082222,-0.23614650964736938,0,-2.938883002847433,0,0,0.0,0.0,True,0,20.5,21.5,20.5,19.875,20.966385304927826,24.331710815429688,21.55890727043152,21.722659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,376,1,0,-1.7273106575012207,1.8131117820739746,1.2869478464126587,1.0,0.8142718076705933,0.8568482995033264,0,-1.7273106575012207,0,0,0.0,0.0,True,0,21.375,20.375,18.125,19.75,21.841385304927826,23.206710815429688,19.18390727043152,21.597659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,377,1,1,-0.38798272609710693,3.6353113651275635,1.1340098977088928,1.25,0.5434323400259018,0.6295592188835144,0,-0.38798272609710693,0,0,0.0,0.0,True,0,21.0,18.5,22.25,19.875,21.466385304927826,21.331710815429688,23.30890727043152,21.722659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,378,1,0,-1.531810700893402,1.832368016242981,1.1970023810863495,0.25,0.5085602477192879,0.8767179846763611,0,-1.531810700893402,0,0,0.0,0.0,True,0,22.625,22.375,18.25,20.625,23.091385304927826,25.206710815429688,19.30890727043152,22.472659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,379,1,1,-6.541265964508057,-5.45575475692749,1.0616610646247864,3.125,0.31483662873506546,0.4107822775840759,0,-6.541265964508057,0,0,0.0,0.0,True,0,21.625,18.5,16.375,18.5,22.091385304927826,21.331710815429688,17.43390727043152,20.347659945487976,9.5625,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,380,1,0,-2.1019255816936493,0.9540033936500549,1.2589935064315796,1.875,0.4968877583742142,0.5904077887535095,0,-2.1019255816936493,0,0,0.0,0.0,True,0,22.375,20.25,19.625,20.5,22.841385304927826,23.081710815429688,20.68390727043152,22.347659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,381,0,0,-1.471566915512085,2.0880374908447266,1.1637888848781586,0.125,0.36217332631349564,0.512990415096283,0,-1.471566915512085,0,0,0.0,0.0,True,0,22.0,22.125,16.75,20.5,22.466385304927826,24.956710815429688,17.80890727043152,22.347659945487976,,,,10.6875
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,382,1,0,1.974081325531006,9.31940746307373,1.2638410568237304,1.5,0.507709288597107,1.25718355178833,0,1.974081325531006,0,0,0.0,0.0,True,0,22.625,18.125,17.875,21.125,23.091385304927826,20.956710815429688,18.93390727043152,22.972659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,383,1,0,-1.432936429977417,2.2674546241760254,1.876318335533142,0.75,0.6362815201282501,0.9818741083145142,0,-1.432936429977417,0,0,0.0,0.0,True,0,20.0,19.25,18.875,18.0,20.466385304927826,22.081710815429688,19.93390727043152,19.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,384,0,0,-6.859411716461182,-4.688006401062012,0.9574901163578033,2.5,-0.12039245665073395,0.2937116324901581,0,-6.859411716461182,0,0,0.0,0.0,True,0,23.75,20.75,21.25,21.125,24.216385304927826,23.581710815429688,22.30890727043152,22.972659945487976,10.875,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,385,0,1,-2.178247854113579,0.46696344017982483,1.4888339638710022,1.25,0.08690440841019154,0.12336619198322296,0,-2.178247854113579,0,0,0.0,0.0,True,0,22.0,20.5,20.75,20.125,22.466385304927826,23.331710815429688,21.80890727043152,21.972659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,386,0,0,-1.3320780992507935,1.7449843883514404,1.5245423316955566,1.5,0.6729874312877655,0.9694142937660217,0,-1.3320780992507935,0,0,0.0,0.0,True,0,19.375,17.75,20.875,18.625,19.841385304927826,20.581710815429688,21.93390727043152,20.472659945487976,,,10.3125,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,387,1,1,-3.354384422302246,-0.7077350616455078,1.4547570943832397,2.0,0.4640979617834091,0.5651912689208984,0,-3.354384422302246,0,0,0.0,0.0,True,0,20.5,18.375,18.0,18.5,20.966385304927826,21.206710815429688,19.05890727043152,20.347659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,388,0,1,-1.9290043115615845,2.1124632358551025,1.1796602010726929,2.125,-0.012045017443597317,0.005326425656676292,0,-1.9290043115615845,0,0,0.0,0.0,True,0,22.875,20.625,18.875,20.75,23.341385304927826,23.456710815429688,19.93390727043152,22.597659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,389,1,0,-1.2401996850967407,2.377436876296997,1.056779146194458,1.75,0.5072876065969467,0.63758385181427,0,-1.2401996850967407,0,0,0.0,0.0,True,0,19.75,17.375,21.5,17.625,20.216385304927826,20.206710815429688,22.55890727043152,19.472659945487976,,,10.5625,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,390,1,0,1.0267794609069825,7.740941047668457,0.9300262339413166,0.875,0.5917966961860657,1.6198570728302002,0,1.0267794609069825,0,0,0.0,0.0,True,0,21.375,16.375,20.5,18.25,21.841385304927826,19.206710815429688,21.55890727043152,20.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,391,1,1,-2.2101852148771286,0.19917359948158264,1.140143871307373,1.5,0.45177924633026123,0.46640878915786743,0,-2.2101852148771286,0,0,0.0,0.0,True,0,19.75,19.5,18.625,21.25,20.216385304927826,22.331710815429688,19.68390727043152,23.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,392,1,0,0.1786214828491211,7.541048049926758,1.2174955423921348,1.75,0.23290030360221864,1.1238054037094116,0,0.1786214828491211,0,0,0.0,0.0,True,0,22.375,19.25,19.5,20.625,22.841385304927826,22.081710815429688,20.55890727043152,22.472659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,393,0,1,-2.8074704855680466,-0.31480488181114197,1.4692845940589905,0.75,-0.025651104748249054,0.055000774562358856,0,-2.8074704855680466,0,0,0.0,0.0,True,0,21.25,19.625,18.625,20.5,21.716385304927826,22.456710815429688,19.68390727043152,22.347659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,394,0,1,-7.291312217712402,-5.152868270874023,0.9088665843009949,3.5,0.053068920969963074,0.4346814751625061,0,-7.291312217712402,0,0,0.0,0.0,True,0,22.125,17.125,16.0,18.625,22.591385304927826,19.956710815429688,17.05890727043152,20.472659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,395,1,0,-2.240850254893303,0.3313044607639313,1.092593252658844,1.25,0.37846381962299347,0.4708020091056824,0,-2.240850254893303,0,0,0.0,0.0,True,0,22.5,21.25,17.75,18.25,22.966385304927826,24.081710815429688,18.80890727043152,20.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,396,1,0,2.846926134824753,9.200920104980469,1.2452154457569122,3.125,0.5230539128184318,1.0234867334365845,0,2.846926134824753,0,0,0.0,0.0,True,0,22.75,19.625,16.125,19.5,23.216385304927826,22.456710815429688,17.18390727043152,21.347659945487976,10.5,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,397,0,1,-2.9957706928253174,1.4212636947631836,1.319377839565277,0.5,-0.29854707419872284,-0.24130961298942566,0,-2.9957706928253174,0,0,0.0,0.0,True,0,22.75,22.25,20.5,21.25,23.216385304927826,25.081710815429688,21.55890727043152,23.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,398,0,0,-1.7208328247070312,0.18970108032226562,1.0984903573989868,1.75,0.5439445227384567,0.8211145401000977,0,-1.7208328247070312,0,0,0.0,0.0,True,0,20.0,17.5,21.75,18.625,20.466385304927826,20.331710815429688,22.80890727043152,20.472659945487976,,,11.1875,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,399,1,0,-6.056806802749634,-4.149112701416016,0.9063736200332642,4.125,0.6413552463054657,0.9683282971382141,0,-6.056806802749634,0,0,0.0,0.0,True,0,23.0,17.5,17.625,18.875,23.466385304927826,20.331710815429688,18.68390727043152,20.722659945487976,10.875,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,400,1,0,-1.4427714347839355,1.8333029747009277,1.5362280011177063,0.5,0.9008643925189972,0.9297443628311157,0,-1.4427714347839355,0,0,0.0,0.0,True,0,20.625,21.125,17.75,19.25,21.091385304927826,23.956710815429688,18.80890727043152,21.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,401,1,0,-3.460190534591675,-2.675074577331543,0.5873524695634842,5.375,0.4590545743703842,1.3402503728866577,0,-3.460190534591675,0,0,0.0,0.0,True,0,23.875,18.5,18.0,18.0,24.341385304927826,21.331710815429688,19.05890727043152,19.847659945487976,10.875,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,402,0,0,-0.40230703353881836,3.676272392272949,1.5223952233791351,0.875,0.6703745424747467,0.8084136843681335,0,-0.40230703353881836,0,0,0.0,0.0,True,0,20.125,17.125,21.0,19.125,20.591385304927826,19.956710815429688,22.05890727043152,20.972659945487976,,,10.25,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,403,1,1,0.7731964111328125,7.693943977355957,1.0292189180850984,2.625,0.11295200437307358,0.3802475929260254,0,0.7731964111328125,0,0,0.0,0.0,True,0,22.0,19.375,18.75,19.25,22.466385304927826,22.206710815429688,19.80890727043152,21.097659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,404,1,0,-6.493282794952393,-2.297990322113037,1.02318127657054,2.375,0.12637012600898742,1.040383219718933,0,-6.493282794952393,0,0,0.0,0.0,True,0,20.25,16.625,16.25,16.875,20.716385304927826,19.456710815429688,17.30890727043152,18.722659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,405,0,0,-2.404510408639908,-0.5311954617500305,1.1407110691070557,1.375,0.614797830581665,0.8481171131134033,0,-2.404510408639908,0,0,0.0,0.0,True,0,22.25,19.625,20.375,20.875,22.716385304927826,22.456710815429688,21.43390727043152,22.722659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,406,0,1,-1.7562480568885803,0.9607199430465698,1.103223741054535,1.125,0.5897974967956543,0.6443156003952026,0,-1.7562480568885803,0,0,0.0,0.0,True,0,23.125,19.5,21.125,22.0,23.591385304927826,22.331710815429688,22.18390727043152,23.847659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,407,1,0,0.8018813133239746,6.75559663772583,1.10053251683712,0.625,0.3753948837518692,0.9477144479751587,0,0.8018813133239746,0,0,0.0,0.0,True,0,20.875,17.125,20.25,17.125,21.341385304927826,19.956710815429688,21.30890727043152,18.972659945487976,,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,408,0,0,-1.7320474982261658,1.2589207887649536,1.0643040537834167,1.875,0.4611043967306614,0.8372732996940613,0,-1.7320474982261658,0,0,0.0,0.0,True,0,22.0,20.125,18.5,19.375,22.466385304927826,22.956710815429688,19.55890727043152,21.222659945487976,9.875,,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,409,1,0,-0.8291371464729309,1.7817002534866333,0.944677323102951,0.875,1.011231392621994,1.3561162948608398,0,-0.8291371464729309,0,0,0.0,0.0,True,0,21.25,16.5,17.25,22.125,21.716385304927826,19.331710815429688,18.30890727043152,23.972659945487976,,10.125,,
DeepSeek-R1-Distill-Qwen-7B,40,mmlu,410,1,1,-3.367691934108734,-1.470563292503357,1.301652729511261,0.875,0.08714748546481133,0.26755043864250183,0,-3.367691934108734,0,0,0.0,0.0,True,0,20.5,18.125,17.75,19.625,20.966385304927826,20.956710815429688,18.80890727043152,21.472659945487976,,,,
